yarn_id,num_fibers,fiber_type,company_name,weight_name,machine_washable,yarn_name,permalink,rating_avg,pill_rank,split_rank
56374,0,[Wool],Wool and the Gang,Super Bulky,0,Crazy Sexy Wool,wool-and-the-gang-crazy-sexy-wool,4.42,0.600247673,0.497306314
56463,0,[Cotton],Handy Hands,Thread,0,Lizbeth Size 10,handy-hands-lizbeth-size-10,4.39,0,0.108896514
56552,1,"[Nylon, Merino]",Crystal Palace Yarns,Fingering,1,Mini Solid,crystal-palace-yarns-mini-solid,3.81,0.442907436,0.481286742
56575,0,[Cotton],Wool and the Gang,Aran,,Shiny Happy Cotton,wool-and-the-gang-shiny-happy-cotton,4.62,0.337657505,0.632319472
56747,1,"[Nylon, Merino]",Mountain Colors,Fingering,1,Crazyfoot,mountain-colors-crazyfoot,4.65,0.705898748,0.761109353
56755,1,"[Nylon, Cashmere, Merino]",Sundara Yarn,Fingering,0,Fingering Merino Cashmere,sundara-yarn-fingering-merino-cashmere,4.87,0.356926074,0.360018968
56766,0,[Merino],Grant Creek Yarns,Fingering,1,Cushy Merino 2-Ply,grant-creek-yarns-cushy-merino-2-ply,4.86,0.831037763,0.950322182
56826,1,"[Nylon, Cotton]",Crystal Palace Yarns,Aran,1,Cotton Twirl,crystal-palace-yarns-cotton-twirl,4.36,0.261005241,0.41993549
56839,1,"[Acrylic, Nylon]",Sirdar,DK,1,Snuggly Crofter Baby Fair Isle Effect DK,sirdar-snuggly-crofter-baby-fair-isle-effect-dk,4.38,0.428866858,0.59796855
56858,0,[Merino],Knitsch Yarns,Fingering,1,100% Merino Sock,knitsch-yarns-100-merino-sock,4.76,0.831042265,0.950382427
56862,1,"[Nylon, Cashmere, Merino]",String Theory Colorworks,Fingering,1,Continuum Self Striping,string-theory-continuum-self-striping,4.83,0.753526973,0.640532853
56878,0,[Cotton],Cheval Blanc Official,Sport,1,Sunny,cheval-blanc-official-sunny,4.21,0.239157357,0.520856616
56904,1,"[Merino, Nylon, Alpaca]",Rauma,Bulky,0,Puno,rauma-puno,4.38,0.763324207,0.608292656
56931,1,"[Nylon, Mohair, Silk]",Fyberspates,Fingering,,Faery wings 4ply,fyberspates-faery-wings-4ply,4.77,0.489002459,0.51660518
56940,1,"[Nylon, Silk, Merino]",Studio June Yarn,Fingering,1,Star Struck,studio-june-yarn-star-struck,4.75,0.454198536,0.459492692
56996,0,[Cotton],Cascade Yarns,DK,1,Ultra Pima,cascade-yarns-ultra-pima,4.57,0.468223322,0.736506211
57023,0,[Wool],Black Water Abbey,Sport,,2 ply Sportweight,black-water-abbey-2-ply-sportweight,4.36,0.685606066,0.802251767
57187,0,[Merino],Drachenwolle,Sport,1,Merino hochfein,drachenwolle-merino-hochfein,4.7,0.74395389,0.860352847
57203,1,"[Cotton, Acrylic]",Berroco,Aran,1,Weekend,berroco-weekend,4,0.270361972,0.555329954
57250,1,"[Silk, Merino]",Abstract Fiber,Lace,0,Hepburn,abstract-fiber-hepburn,4.84,0.425000691,0.433539394
57299,0,[Wool],Pagewood Farm,Super Bulky,0,U-Knitted Nations Handspun Bouquet,pagewood-farm-u-knitted-nations-handspun-bouquet,4.59,0.37422961,0.397051394
57430,0,[Merino],BBB filati,Aran,0,Full ,bbb-filati-full,4.57,0.692637554,0.768895009
57439,1,"[Metallic, Nylon]",Premier Yarns,DK,,Spangle,premier-yarns-spangle,3.72,0.13609879,0.162541586
57463,0,[Wool],Lana Gatto,Aran,1,Nuovo Irlanda,lana-gatto-nuovo-irlanda,4.45,0.756341565,0.870764232
57464,1,"[Silk, Linen, Rayon, Cotton]",Debbie Bliss,DK,0,Amalfi,debbie-bliss-amalfi,3.88,0.305799133,0.296309148
57489,1,"[Nylon, Wool]",Zettl,Fingering,0,Treviso,zettl-treviso,3.44,0.560865973,0.538036882
57600,0,[Merino],Orange Flower Yarn,Worsted,1,SW Merino | WORSTED,orange-flower-sw-merino--worsted,4.92,0.872483195,0.915875361
57727,1,"[Linen, Rayon]",Classic Elite Yarns,Sport,0,Firefly,classic-elite-yarns-firefly,4.13,0.275257173,0.427982233
57845,1,"[Silk, Mohair]",ITO,Lace,,Sensai,ito-sensai,4.8,0.573320125,0.692472537
57981,0,[Merino],Pear Tree,DK,0,Supersoft 8 ply,pear-tree-supersoft-8-ply,4.47,0.735431556,0.784702051
57983,0,[Merino],Pear Tree,Aran,0,Supersoft 10 ply,pear-tree-supersoft-10-ply,4.53,0.760783467,0.788671604
58195,1,"[Nylon, Cashmere, Merino]",Zen Yarn Garden,Fingering,1,Serenity 20,zen-yarn-garden-serenity-20,4.84,0.419819428,0.441711854
58274,1,"[Silk, Merino]",Shibui Knits,Fingering,1,Staccato,shibui-knits-staccato,4.64,0.83307308,0.908500329
58375,1,"[Nylon, Merino]",Abi Grasso,Light Fingering,1,Watermelon Self Striping Sock Yarn With Seeds,abi-grasso-watermelon-self-striping-sock-yarn-with-seeds,4.85,0.628574277,0.631681022
58406,1,"[Alpaca, Wool]",Garnstudio,Aran,,DROPS Nepal,garnstudio-drops-nepal,4.45,0.73037766,0.738023034
58408,1,"[Nylon, Alpaca]",teetee,Bulky,0,Cacao,teetee-cacao,3.19,0.303363054,0.210392047
58428,1,"[Cotton, Alpaca]",Manos del Uruguay,Sport,,Serena,manos-del-uruguay-serena,4.54,0.429267027,0.496889954
58471,0,[Merino],Mountain Meadow Wool ,Aran,,Laramie,mountain-meadow-wool-laramie,4.69,0.702751606,0.735370894
58472,1,"[Rayon, Cotton, Silk]",Rowan,DK,0,Purelife Revive,rowan-purelife-revive,4.17,0.308739238,0.381422784
58541,0,[Merino],Zitron,Lace,1,Filigran,zitron-filigran,4.44,0.492211997,0.539878886
58663,1,"[Nylon, Merino]",Fresh From the Cauldron,Light Fingering,1,SW Stripe,fresh-from-the-cauldron-sw-stripe,4.89,0.634588909,0.645356348
58671,1,"[Other, Polyester, Acrylic]",Rozetti Yarns,DK,1,Soft Payette,rozetti-yarns-soft-payette,4.21,0.190120095,0.299494525
58673,0,[Cotton],Universal Yarn,Aran,1,Cotton Supreme Batik,universal-yarn-cotton-supreme-batik,4.67,0.409362821,0.628793579
58674,1,"[Silk, Merino]",Fantastic Knitting,Lace,0,Zephyr Laceweight,fantastic-knitting-zephyr-laceweight,4.48,0.595819887,0.673866626
58709,0,[Merino],Lang Yarns,DK,,Merino 120 Superwash,lang-yarns-merino-120-superwash,4.48,0.695601871,0.735578429
58730,1,"[Wool, Acrylic]",Jarol ,Bulky,1,Sweet Briar Chunky,jarol-ltd-sweet-briar-chunky,4.11,0.500656818,0.482863738
58836,1,"[Nylon, Wool]",Puffala,Fingering,1,Sukka-Puffa,puffala-sukka-puffa,4.5,0.497244855,0.511517835
58857,0,[Cotton],Debbie Bliss,Sport,1,Eco Baby,debbie-bliss-eco-baby,4.2,0.387429585,0.735798607
58945,1,"[Other, Soy]",Kollage Yarns,Sport,,Milky Whey,kollage-yarns-milky-whey,4.52,0.469770903,0.425320351
58966,0,[Merino],String Theory Colorworks,Sport,1,Momentum Self Striping,string-theory-momentum-self-striping,4.68,0.802216645,0.892394527
59108,1,"[Nylon, Merino]",Hedgehog Fibres,Fingering,1,Sock,hedgehog-fibres-sock,4.75,0.443070584,0.455802415
59167,0,[Cotton],Tahki Yarns,Sport,,Cotton Classic Lite,tahki-yarns-cotton-classic-lite,4.41,0.305014078,0.536912366
59393,0,[Wool],Aade Lõng,Fingering,0,Ühevärviline lõng / Solid 8/2,aade-long-uhevarviline-long---solid-8-2,4.47,0.669839195,0.795680908
59397,0,[Silk],ITO,Lace,,Kinu,ito-kinu,4.5,0.587000104,0.690522546
59435,0,[Silk],The Unique Sheep,Lace,0,Marici,the-unique-sheep-marici,4.78,0.552081813,0.647497348
59446,1,"[Camel, Silk]",Anzula,DK,,Oasis,anzula-oasis,4.54,0.44249907,0.492951107
59447,1,"[Nylon, Cashmere, Merino]",Anzula,Light Fingering,1,Cloud,anzula-cloud,4.76,0.376784011,0.409086695
59486,0,[Cotton],ITO,Lace,,Gima 8.5,ito-gima-85,4.14,0.008246546,0.150924931
59524,1,"[Silk, Merino]",Fyberspates,Aran,,Scrumptious Aran,fyberspates-scrumptious-aran,4.62,0.653588656,0.723279018
59576,1,"[Nylon, Wool]",Inca,Sport,0,Sportlace Hand Painted,inca-sportlace-hand-painted,3.75,0.55206265,0.513139558
59601,1,"[Nylon, Wool]",Peterle Wolle,Fingering,1,Strumpf-und Sportwolle 4 fach,peterle-wolle-strumpf-und-sportwolle-4-fach,3.45,0.665027015,0.717180821
59616,1,"[Polyester, Cotton]",Omega,Thread,1,Hilaza Rústica Eclat,omega-hilaza-rustica-eclat,3.59,0.415413668,0.572269221
59631,0,[Merino],Ivy Brambles,Lace,1,Romantica Merino Lace,ivy-brambles-romantica-merino-lace,4.68,0.502182,0.513254574
59705,1,"[Cashmere, Silk, Alpaca]",Manos del Uruguay,Lace,0,Lace,manos-del-uruguay-lace,4.66,0.57222216,0.673746761
59755,1,"[Rayon, Cotton]",Lana Grossa,Worsted,1,Divino,lana-grossa-divino,4.22,0.243718623,0.37922324
59814,1,"[Silk, Plant fiber]",Pierrot Yarns,Light Fingering,0,Soft Silk Ramie,pierrot-yarns-soft-silk-ramie,4.53,0.555692086,0.609108492
59953,0,[Silk],Tanis Fiber Arts,Light Fingering,,Silver Label Mulberry Silk,tanis-fiber-arts-silver-label-mulberry-silk,4.66,0.334247054,0.296571931
60011,0,[Silk],DyeForYarn,Lace,0,Lace // Tussah Silk,dyeforyarn-lace----tussah-silk,4.81,0.367109181,0.402604214
60039,0,[Merino],Blue Ridge Yarns,Fingering,1,Footprints,blue-ridge-yarns-footprints,4.59,0.598318007,0.654880374
60042,1,"[Wool, Mohair, Silk, Cotton]",Alchemy: Yarns of Transformation,Worsted,0,Kozmos,alchemy-yarns-of-transformation-kozmos,4.68,0.635630238,0.744404099
60045,0,[Cotton],Classic Elite Yarns,Aran,1,Jil Eaton Cottontail,classic-elite-yarns-jil-eaton-cottontail,4.13,0.383398567,0.610352339
60146,0,[Cotton],Lang Yarns,Sport,1,Baby Cotton (New),lang-yarns-baby-cotton-new,4.41,0.411487485,0.759579465
60165,1,"[Silk, Merino]",SweetGeorgia Yarns,Fingering,1,Silk Crush,sweetgeorgia-yarns-silk-crush,4.65,0.551274697,0.649929501
60167,1,"[Silk, Merino]",SweetGeorgia Yarns,Fingering,0,Merino Silk Fine,sweetgeorgia-yarns-merino-silk-fine,4.83,0.580069524,0.557279013
60200,0,[Merino],Alpha B Yarn,Fingering,1,BFF B,alpha-b-yarn-bff-b,4.66,0.831017653,0.950304741
60235,1,"[Mohair, Merino]",ColourMart,Lace,,Merino/Mohair 2/16NM 4ply wt,colourmart-merino-mohair-2-16nm-4ply-wt,4.67,0.802535741,0.638671194
60327,0,[Cotton],Lang Yarns,Sport,1,Quattro,lang-yarns-quattro,4.52,0.220210971,0.451441025
60345,1,"[Nylon, Cashmere, Merino]",Sweet Fiber Yarns,Fingering,1,Cashmerino Sock,sweet-fiber-yarns-cashmerino-sock,4.77,0.602298542,0.629219997
60401,1,"[Silk, Mohair]",Permin,Lace,0,Angel,permin-angel,4.2,0.573287848,0.692385771
60453,1,"[Acrylic, Cotton]",Lang Yarns,Bulky,1,Cotone,lang-yarns-cotone,4.21,0.417031363,0.647244999
60463,1,"[Silk, Cotton]",Pierrot Yarns,Light Fingering,0,Beauty Silk Cotton,pierrot-yarns-beauty-silk-cotton,4.44,0.511935903,0.56027921
60474,1,"[Nylon, Cotton]",Made in America Yarns,Bulky,1,Florafil,made-in-america-yarns-florafil,4.44,0.471829666,0.650761683
60478,1,"[Nylon, Merino]",Knit Picks,Fingering,1,Stroll Tonal,knit-picks-stroll-tonal,4.44,0.659517634,0.738448023
60479,1,"[Acrylic, Cotton]",Knit Picks,Fingering,1,Comfy Fingering Weight,knit-picks-comfy-fingering-weight,4.39,0.505768454,0.675766606
60492,0,[Merino],Jojoland,Worsted,1,Rhythm Superwash,jojoland-rhythm-superwash,4.31,0.805751249,0.916729285
60529,1,"[Nylon, Cashmere, Merino]",solstice,Light Fingering,1,luna sock,solstice-luna-sock,4.83,0.37014209,0.355482745
60569,1,"[Rayon, Wool, Acrylic]",Lion Brand,Aran,1,Wool-Ease Tweeds / Sprinkles (New),lion-brand-wool-ease-tweeds---sprinkles-new,4,0.491434723,0.522350016
60654,0,[Wool],Juniper Moon Farm,Worsted,0,100% Fine Wool Worsted,juniper-moon-farm-100-fine-wool-worsted,4.82,0.502668166,0.49089779
60675,1,"[Nylon, Acrylic, Cotton]",Filatura Di Crosa,Worsted,,Fancy Tempo,filatura-di-crosa-fancy-tempo,4.32,0.338030672,0.40998382
60750,1,"[Silk, Cotton]",Mirasol Yarn,Worsted,0,Wach'i,mirasol-yarn-wachi,4.52,0.310157676,0.341976711
60886,1,"[Nylon, Cashmere, Merino]",Posh Yarn,DK,,Martha DK,posh-yarn-martha-dk,4.83,0.324526316,0.264756283
60887,1,"[Other, Nylon, Cotton]",Wolle Rödel,Light Fingering,1,Cotton Stretch,wolle-rodel-cotton-stretch,4.25,0.320911569,0.425798248
60892,1,"[Metallic, Acrylic]",Red Heart,Worsted,1,Shimmer,red-heart-shimmer,3.97,0.453935089,0.688406757
60907,1,"[Cashmere, Cotton]",Louisa Harding,Sport,,Aimée ,louisa-harding-aimee,4.29,0.637495151,0.564689089
60913,0,[Merino],Cherry Tree Hill Yarn,Fingering,1,Fingerpaints 100% Merino,cherry-tree-hill-yarn-fingerpaints-100-merino,4.64,0.77103105,0.917292611
61018,1,"[Nylon, Merino]",Marigoldjen Yarns,Light Fingering,1,Superwash Merino/Nylon Sock Yarn,marigoldjen-yarns-superwash-merino-nylon-sock-yarn,4.91,0.638323112,0.636930486
61022,0,[Merino],Fibre Alive,Fingering,1,Merino Mania,fibre-alive-merino-mania,4.72,0.831004462,0.950254168
61058,1,"[Wool, Bamboo]",Louisa Harding,Bulky,0,Fleuris,louisa-harding-fleuris,3.96,0.537719381,0.617271021
61091,1,"[Wool, Acrylic, Nylon]",Phildar,Fingering,0,Partner Baby,phildar-partner-baby,3.78,0.400798554,0.440033864
61096,0,[Merino],madelinetosh,Sport,1,Tosh Sport,madelinetosh-tosh-sport,4.77,0.554545296,0.592884611
61104,1,"[Linen, Cotton]",Mirasol Yarn,DK,0,Lachiwa,mirasol-yarn-lachiwa,4.4,0.258797412,0.571661051
61191,0,[Merino],Squoosh Fiberarts,DK,1,Ultra DK,squoosh-fiberarts-ultra-dk,4.67,0.760771109,0.588679412
61264,1,"[Silk, Cotton]",Misti Alpaca,DK,0,Tonos Pima Silk,misti-alpaca-tonos-pima-silk,4.81,0.378551639,0.350332702
61355,0,[Merino],Indigodragonfly,Fingering,1,Merino Sock,indigodragonfly-merino-sock,4.8,0.802571682,0.975324922
61362,1,"[Silk, Alpaca, Wool]",Brooks Farm Yarn,Worsted,0,Trio,brooks-farm-trio,4.82,0.620823625,0.723484981
61402,1,"[Silk, Merino]",Grinning Gargoyle,Fingering,0,Seda Sock,grinning-gargoyle-seda-sock,4.61,0.485196055,0.517427548
61448,1,"[Cashmere, Nylon, Merino]",madelinetosh,Worsted,,80/10/10 Worsted MCN,madelinetosh-80-10-10-worsted-mcn,4.78,0.596593769,0.54316769
61562,0,[Merino],Nurturing Fibres,Fingering,1,Supertwist Sock Wool,nurturing-fibres-supertwist-sock-wool,4.77,0.831042095,0.950339502
61622,0,[Wool],Imperial Yarn,Sport,,Tracie Too,imperial-yarn-tracie-too,4.57,0.664418096,0.820188074
61650,0,[Merino],Family Roots,Worsted,0,Gaia Organic Merino Worsted,family-roots-gaia-organic-merino-worsted,4.76,0.47944823,0.437936081
61653,0,[Wool],St-Denis,Fingering,0,Boreale,st-denis-boreale,4.31,0.532335009,0.585056078
61692,0,[Merino],Patons Australia,DK,1,Dreamtime 8ply,patons-australia-dreamtime-8ply,4.25,0.740519461,0.925571021
61887,0,[Alpaca],Plymouth Yarn,Bulky,0,Baby Alpaca Grande Paint,plymouth-yarn-baby-alpaca-grande-paint,4.69,0.777052908,0.585183875
61932,1,"[Linen, Silk]",Hasegawa Corporation,Fingering,0,Ginga Linen ,hasegawa-corporation-ginga-linen,4.44,0.241601511,0.225790659
62037,0,[Merino],Mosaic Moon,DK,,Tartan Worsted,mosaic-moon-tartan-worsted-2,4.68,0.735819828,0.785185878
62044,0,[Linen],Hasegawa Corporation,Worsted,0,Amavile (Linen Lily),hasegawa-corporation-of-japan-amavile-linen-lily,4.28,0.329498623,0.429735238
62051,0,[Merino],Family Roots,Worsted,1,Kona Superwash Worsted,family-roots-kona-superwash-worsted,4.69,0.802754988,0.877419603
62097,1,"[Cashmere, Merino]",Handmaiden Fine Yarn,Sport,1,Bess,handmaiden-fine-yarn-bess,4.54,0.749910215,0.590131025
62148,0,[Microfiber],Rico Design,DK,1,Creative Micro DK,rico-design-creative-micro-dk,4.12,0.489297043,0.819184543
62151,1,"[Nylon, Wool]",Schoeller+Stahl,Fingering,1,Fortissima Mexiko,schoellerstahl-fortissima-mexiko,4.37,0.835077077,0.689698331
62194,0,[Merino],Gypsy Girl Creations,Fingering,1,Transitions,gypsy-girl-creations-transitions,4.83,0.644627877,0.699375948
62195,1,"[Alpaca, Silk]",La Droguerie,DK,0,Soyeuse,la-droguerie-soyeuse,3.97,0.479283065,0.474955827
62242,1,"[Cotton, Polyester]",Garnstudio,DK,1,DROPS Cotton Light,garnstudio-drops-cotton-light,3.61,0.406835177,0.809464271
62260,0,[Merino],SpaceCadet ,Light Fingering,1,"Celeste, Fingering (3-ply) Superwash",spacecadet-creations-celeste-fingering-3-ply-superwash,4.76,0.754967047,0.835285307
62313,0,[Merino],Artesano,DK,1,Superwash Merino,artesano-superwash-merino,4.52,0.789383465,0.892654488
62470,1,"[Silk, Merino]",Adorn Yarns,DK,1,Silky Merino DK,adorn-yarns-silky-merino-dk,4.34,0.600061832,0.694660271
62569,0,[Merino],Malabrigo Yarn,Worsted,1,Rios,malabrigo-yarn-rios,4.77,0.791500764,0.852868917
62621,1,"[Nylon, Merino]",Sweet Fiber Yarns,Fingering,1,Super Sweet Sock,sweet-fiber-yarns-super-sweet-sock,4.79,0.684077763,0.711300409
62635,1,"[Merino, Silk]",Babylonglegs,Fingering,1,Semi~Precious,babylonglegs-semiprecious,4.78,0.600786724,0.659827127
62649,1,"[Bamboo, Cotton]",The Unique Sheep,Fingering,1,Green Sheep Cotton Bamboo Fingering,the-unique-sheep-green-sheep-cotton-bamboo-fingering,4.75,0.434216068,0.684313302
62658,0,[Cotton],Plymouth Yarn,Aran,1,Covington,plymouth-yarn-covington,3.82,0.417835366,0.650774362
62663,0,[Merino],ColourMart,Lace,,Extra Fine Merino 3/48NM lace wt,colourmart-extra-fine-merino-3-48nm-lace-wt,4.84,0.567070039,0.626798854
62673,0,[Wool],Sean Sheep,DK,0,Stirling,sean-sheep-stirling,3.56,0.702760025,0.821986057
62683,1,"[Nylon, Cashmere, Merino]",Tanis Fiber Arts,Fingering,,Purple Label Cashmere Sock,tanis-fiber-arts-purple-label-cashmere-sock,4.88,0.50918928,0.325611267
62694,1,"[Cotton, Wool]",Geilsk,Fingering,,3 ply Bomuld og uld,geilsk-3-ply-bomuld-og-uld,4.57,0.479992548,0.555580992
62783,0,[Merino],Biggan Design,Fingering,1,First Cross Merino 4 Ply,biggan-design-first-cross-merino-4-ply,4.33,0.830979284,0.950217026
62791,0,[Merino],Zauberwiese,Fingering,1,Merino superwash,zauberwiese-merino-superwash,4.83,0.644627546,0.69937523
62797,1,"[Nylon, Merino]",Crystal Palace Yarns,Super Bulky,,Chunky Mochi,crystal-palace-yarns-chunky-mochi,4.28,0.277922477,0.207650383
62809,1,"[Other, Cotton]",Ella Rae,DK,0,Milky Soft,ella-rae-milky-soft,4.23,0.272311895,0.354450165
62991,1,"[Nylon, Silk, Merino]",Louisa Harding,Bulky,0,Rossetti,louisa-harding-rossetti,4.14,0.262536558,0.229162481
63059,1,"[Silk, Cashmere, Merino]",Spirit Trail Fiberworks,DK,0,Birte,spirit-trail-fiberworks-birte,4.9,0.458410521,0.462550668
63121,0,[Merino],Austermann,Worsted,1,Merino 105,austermann-merino-105,4.53,0.741672295,0.821536699
63130,0,[Wool],Patons North America,Bulky,,Classic Wool Roving,patons-north-america-classic-wool-roving,4.17,0.512985534,0.43344758
63198,1,"[Silk, Nylon, Merino]",Kollage Yarns,Fingering,1,Sock-a-licious,kollage-yarns-sock-a-licious,4.5,0.669630977,0.785174353
63253,0,[Cotton],Alize,Sport,1,Bella,alize-bella,4.59,0.678875486,0.710013371
63287,1,"[Cashmere, Silk, Merino]",Squoosh Fiberarts,Sport,1,Rapture,squoosh-fiberarts-rapture,4.9,0.496178857,0.572141309
63357,1,"[Nylon, Wool, Acrylic]",Berroco,Bulky,1,Vintage™ Chunky,berroco-vintagetm-chunky,4.38,0.419776936,0.416741511
63360,1,"[Silk, Acrylic, Cotton, Nylon]",Berroco,Aran,1,Remix™,berroco-remixtm,4.24,0.415418614,0.422827397
63377,0,[Nylon],Lion Brand,Super Bulky,0,Quick & Cozy,lion-brand-quick--cozy,3.83,0.138174654,0.065325651
63466,1,"[Cotton, Merino]",O-Wool,Worsted,1,Balance,o-wool-balance,4.34,0.568349273,0.7162466
63493,1,"[Cashmere, Nylon, Merino]",madelinetosh,Sport,1,80/10/10 Sport,madelinetosh-80-10-10-sport,4.79,0.658694695,0.647033569
63496,0,[Cotton],Coats,Worsted,1,Puppets Lyric 8/8,coats-puppets-lyric-8-8,4.07,0.46022689,0.764446694
63585,1,"[Wool, Alpaca]",Rauma,DK,0,Mitu,rauma-mitu,4.53,0.659012042,0.798349418
63648,1,"[Silk, Alpaca]",Lorna's Laces,DK,,Honor,lornas-laces-honor,4.74,0.431600572,0.444578228
63656,1,"[Nylon, Wool]",SweetGeorgia Yarns,Fingering,1,BFL Sock,sweetgeorgia-yarns-bfl-sock,4.61,0.583251759,0.486891824
63703,0,[Merino],Baruffa,Cobweb,0,2/30 Merino Cashwool,baruffa-2-30-merino-cashwool,4.92,0.453364978,0.426594283
63740,0,[Alpaca],Aslan Trends,Worsted,0,Royal Alpaca,aslan-trends-royal-alpaca,4.75,0.769488874,0.732544455
63781,1,"[Nylon, Merino]",Cauldron's Path Yarns,Fingering,1,Waxing Moon,alina-shea-creations-waxing-moon,4.78,0.694709311,0.729369777
63850,0,[Cotton],Filatura Di Crosa,Fingering,,Baby Dolce Amore,filatura-di-crosa-baby-dolce-amore,4.28,0.314201791,0.583567214
63853,1,"[Cashmere, Silk, Cotton]",Filace Biagoli,Lace,0,Mall,filace-mall,4.58,0.529360827,0.574671798
63865,1,"[Silk, Wool]",Rasmilla,Fingering,,Luksusgarn,rasmilla-luksusgarn,4.25,0.723608016,0.822755338
63870,1,"[Cashmere, Nylon, Merino]",All For Love Of Yarn,Fingering,0,Opulence Fingering,all-for-love-of-yarn-opulence-fingering,4.83,0.391167107,0.339367021
63879,0,[Wool],Elsebeth Lavold,Worsted,0,Favorite Wool,elsebeth-lavold-favorite-wool,4.16,0.659410703,0.731479474
63880,1,"[Silk, Wool]",Elsebeth Lavold,Aran,0,Silky Wool XL,elsebeth-lavold-silky-wool-xl,4.13,0.707201266,0.80180472
63978,0,[Wool],HaldeCraft HandDyed,Worsted,1,Tepper,haldecraft-handdyed-tepper,4.92,0.544989015,0.584794758
63986,1,"[Llama, Silk, Merino]",Plymouth Yarn,Bulky,0,Taria Tweed,plymouth-yarn-taria-tweed,4.43,0.410845095,0.417160569
64030,1,"[Mohair, Wool, Acrylic]",Patons North America,Light Fingering,1,Lace,patons-north-america-lace,3.94,0.591733587,0.646270491
64070,0,[Wool],Abstract Fiber,Sport,1,Alto,abstract-fiber-alto,4.74,0.717900511,0.870798867
64144,1,"[Nylon, Wool]",Pandoras StrickTick,Fingering,1,handgefärbt Sockenwolle,pandoras-stricktick-handgefarbt-sockenwolle,4.65,0.675899712,0.729356203
64158,0,[Merino],The Loopy Ewe,Fingering,1,Solid Series,the-loopy-ewe-solid-series,4.34,0.802691074,0.957879123
64204,1,"[Nylon, Merino]",Wool2dye4,Fingering,1,Sheila's Gold,wool2dye4-sheilas-gold,4.77,0.694687609,0.729351305
64221,1,"[Silk, Alpaca]",Debbie Bliss,DK,0,Andes,debbie-bliss-andes,4.22,0.424068189,0.433141336
64222,1,"[Alpaca, Merino, Acrylic]",Debbie Bliss,Bulky,0,Glen,debbie-bliss-glen,4.14,0.493578296,0.395005075
64265,1,"[Nylon, Wool]",Scheepjes,Fingering,1,Invicta Colour,scheepjes-invicta-colour,3.83,0.675897524,0.729358655
64284,1,"[Nylon, Wool]",Highland Handmades,Fingering,1,Sugar Maple Sock ,highland-handmades-sugar-maple-sock,4.73,0.675908886,0.729374616
64338,1,"[Merino, Cotton]",Viking of Norway,Sport,0,Bjørk,viking-of-norway-bjrk,4.28,0.568310461,0.659122998
64390,0,[Merino],Filatura Di Crosa,Lace,1,Golden Line Nirvana,filatura-di-crosa-golden-line-nirvana,4.45,0.490297649,0.511305091
64421,1,"[Cashmere, Nylon, Merino]",Sweet Fiber Yarns,Worsted,1,Cashmerino Worsted,sweet-fiber-yarns-cashmerino-worsted,4.92,0.633139222,0.637368323
