yarn_id,num_fibers,animal_fiber_list,fiber_type_id_list,fiber_type_name_list,synthetic_list,vegetable_list,fiber_pct_list,fiber_id_list,company_permalink,company_name,weight_name,weight_knit_gauge,weight_ply,weight_wpi,discontinued,grams,machine_washable,yarn_name,yarn_notes,organic,permalink,rating_avg,rating_ct,rating_tot,texture,wpi,yardage,gauge_divisor,max_gauge,min_gauge,company_id,weight_id,common_price,num_stashes,num_projects,num_comments,last_updated
46399,2,"[False, True]","[21, 24]","[Other, Merino]","[False, False]","[False, False]","[40, 60]","[55834, 55835]",zealana,Zealana,DK,22,8,11,FALSE,50,TRUE,Performa RIMU DK,"<p>Zealana RIMU is a sumptuous, hardwearing yarn part of our PERFORMA SERIES blends. Its unique makeup of 60% fine New Zealand merino and 40% brushtail possum make it the perfect choice for garments that need to go the extra mile and back again&#8230;with lots of washings in between.</p>",,zealana-performa-rimu-dk,4.7,252,1185,"plied, soft, fuzzy, halo",,140,4,,22,5339,11,,841,891,11,"Page created: April 17, 2009Last updated: August  8, 2014…"
33286,1,[True],[3],[Wool],[False],[False],[100],[38591],brown-sheep,Brown Sheep,Aran,18,10,8,FALSE,100,,Lanaloft Worsted,<p>Similar to Lamb&#8217;s Pride worsted but without the mohair component: both are heavy worsted weight or Aran. Also available in sport weight and bulky versions.</p>,,brown-sheep-lanaloft-worsted,4.4,765,3363,singles,,160,4,,18,125,1,,2260,3955,26,"Page created: July  8, 2008Last updated: May  9, 2016…"
13953,2,"[True, False]","[14, 5]","[Alpaca, Acrylic]","[False, True]","[False, False]","[30, 70]","[14670, 14669]",bernat,Bernat,Bulky,14-15,12,7,FALSE,100,,Alpaca ,"<p>new in 2007</p>

<p>hand wash, dry flat</p>",,bernat-alpaca,3.56,2137,7611,"fuzzy, plied",,120,4,,15,59,4,,5441,9260,119,"Page created: July 24, 2007Last updated: April 10, 2016…"
22491,2,"[True, False]","[3, 5]","[Wool, Acrylic]","[False, True]","[False, False]","[25, 75]","[24819, 24820]",stylecraft,Stylecraft,Bulky,14-15,12,7,FALSE,100,TRUE,Life Chunky,,,stylecraft-life-chunky,4.09,281,1148,plied ,,162,4,,14,1035,4,,452,1220,4,"Page created: December 11, 2007Last updated: March 21, 2016…"
24010,1,[False],[1],[Cotton],[False],[True],[100],[26655],bernat,Bernat,Worsted,20,10,9,FALSE,80,FALSE,Handicrafter Holidays Twists,<p>Please specify any differences in yardage in your personal stash.</p>,FALSE,bernat-handicrafter-holidays-twists,4.24,46,195,Plied ,,138,4,,20,59,12,,205,282,3,"Page created: January 12, 2008Last updated: December 28, 2014…"
5226,1,[True],[3],[Wool],[False],[False],[100],[6944],kraemer-yarns,Kraemer Yarns,Bulky,14-15,12,7,FALSE,100,,Mauch Chunky,"<p>- <strong>Fiber Content:</strong> 100% U.S. Wool <br /> - <strong>From the <a href=""http://www.kraemeryarns.com/yarn/mauchchunky.asp"">website</a>:</strong> &#8220;Mauch Chunky is a single-ply yarn that&#8217;s spun in Nazareth, Pennsylvania using 100% U.S. Wool. Mauch Chunky is soft &#8230; and has amazing capabilities for felting. It makes wonderful, warm, winter sweaters, ponchos and scarves &#8230; as well as felting into beautiful handbags, hats, booties and more.&#8221;</p>",,kraemer-yarns-mauch-chunky,3.97,331,1313,Single ply,,120,4,,14,558,4,,1296,1449,5,"Page created: May 14, 2007Last updated: October  9, 2015…"
5225,3,"[True, False, True]","[13, 11, 24]","[Cashmere, Microfiber, Merino]","[False, True, False]","[False, False, False]","[10, 35, 55]","[6942, 6941, 6943]",louisa-harding,Louisa Harding,DK,22,8,11,FALSE,50,FALSE,Kashmir DK,"<p><strong>Fiber Content:</strong> <br />55% Merino Wool, 10% Cashmere, and 35% Microfiber.</p>

<p><strong>Description:</strong> <br />Soft, luxurious blend of super merino wool, microfiber and cashmere. Very interesting chainette construction. This DK yarn will wash and wear well while maintaining a crisp plush appearance. A soft color story for the whole family.</p>",FALSE,louisa-harding-kashmir-dk,4.18,393,1644,Chainette,,116,4,,22,283,11,,1723,1439,19,"Page created: May 14, 2007Last updated: February 21, 2012…"
13113,1,[True],[24],[Merino],[False],[False],[100],[13952],baruffa,Baruffa,Worsted,20,10,9,FALSE,50,FALSE,Merinos Otto Shadow,"<p>100% extra fine merino wool</p>

<p><strong>From the Trendsetter Yarns website</strong></p>

<p><em>The new dye effect called &#8220;Shadow&#8221; has been in our line with Pandora Shadow. Everyone has loved this style of dying, so when we got the chance to work with Merinos Otto Shadow, we jumped at it. Jane Slicer Smith has created a wonderful unisex vest and we have knit some things with it as well. The yarn is just as beautiful as Merinos Otto but the new expressive dye process turns a classic into something even more exciting.</em></p>

<p>Lane Borgosesia/Baruffa yarns are exclusively distributed by Trendsetter Yarns.</p>",FALSE,baruffa-merinos-otto-shadow,4.59,51,234,plied,,100,4,,20,3527,12,,152,176,3,"Page created: July 18, 2007Last updated: February 19, 2014…"
44167,2,"[True, True]","[9, 3]","[Silk, Wool]","[False, False]","[False, False]","[5, 95]","[52952, 52951]",plymouth-yarn,Plymouth Yarn,Worsted,20,10,9,FALSE,250,,Mushishi,,,plymouth-yarn-mushishi,4.41,737,3251,singles,,491,1,,5,87,12,,2151,2617,23,"Page created: February 28, 2009Last updated: November 23, 2014…"
71239,2,"[True, False]","[9, 4]","[Silk, Rayon]","[False, True]","[False, False]","[10, 90]","[151842, 151841]",elsebeth-lavold,Elsebeth Lavold,DK,22,8,11,FALSE,50,FALSE,ViSilk ,<p>This interesting yarn has a touch of silk with matte tufts that provide contrast to the smooth viscose. It&#8217;s perfect for comfortable warm-weather garments. 90% viscose; 10% silk. Hand wash; dry flat.</p>,FALSE,elsebeth-lavold-visilk,3.71,51,189,Smooth with matte tufts,,132,1,5.25,5,79,11,,403,192,1,"Page created: December 19, 2010Last updated: March  7, 2015…"
22881,2,"[True, False]","[3, 5]","[Wool, Acrylic]","[False, True]","[False, False]","[49, 51]","[26103, 26104]",alize,Alize,Aran,18,10,8,FALSE,100,TRUE,Lanagold Classic Solids,"<p>4 needle, 16 st x 20 r = 4x4 inch = 10x10 cm</p>",,alize-lanagold-classic-solids,4.09,195,798,plied ,,262,4,22,17.5,398,1,,369,1532,1,"Page created: December 20, 2007Last updated: April 12, 2015…"
78254,2,"[False, False]","[8, 5]","[Metallic, Acrylic]","[True, True]","[False, False]","[3, 97]","[159624, 159623]",red-heart,Red Heart,Aran,18,10,8,FALSE,100,,Boutique Sashay Multicolor,"<p>97% acrylic, 3% metallic polyester</p>

<p>Care: Hand wash gently in cold water, lay flat to dry. Do not bleach or iron. May be dry cleaned, solvent P.</p>",,red-heart-boutique-sashay-multicolor,3.79,702,2662,Fishnet Weave,,30,4,,16,108,1,,3362,3896,30,"Page created: June 10, 2011Last updated: January 13, 2016…"
102308,2,"[True, True]","[9, 3]","[Silk, Wool]","[False, False]","[False, False]","[15, 85]","[199848, 199847]",the-woolen-rabbit,The Woolen Rabbit,DK,22,8,11,FALSE,110,FALSE,Emma,"<p>Our new DK weight yarn, Emma is 85% Polwarth and 15% Silk. Polwarth has the softness of merino, but with the longer staple length of Lincoln it pills much less than merino. 15% silk adds extra drape to this beautiful yarn.</p>

<p>Perfect for almost anything. Enough drape for that extra drama, but still a very sturdy yarn that behaves well.</p>

<p>22-24 stitches / 4 inches on US size 3-6 needles. <br />330 yards per skein ~ approximately 4 ounces. Hand wash and air dry.</p>",FALSE,the-woolen-rabbit-emma,4.84,61,295,soft and cushy,,330,4,24,22,437,11,,257,162,3,"Page created: February 15, 2013Last updated: August  8, 2013…"
100512,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[196874, 196873]",four-seasons-grundl,Four Seasons Gründl,Fingering,28,4,14,FALSE,50,TRUE,Hot Socks Neon,,,four-seasons-grundl-hot-socks-neon,4.15,62,257,plied,,230,4,,28,913,5,,224,341,1,"Page created: January  4, 2013Last updated: November 13, 2015…"
48501,1,[False],[1],[Cotton],[False],[True],[100],[58613],appalachian-baby-design,Appalachian Baby Design,Sport,24-26,5,12,FALSE,85,TRUE,Organic Cotton,"<p>This is our natural US certified organic cotton that we have custom spun in a twist that makes the cotton exceptionally soft. It is a perfect baby knit yarn because there are no dyes and it machine washes and drys beautifully. <br />Please note, this yarn is 4 ply sport weight</p>

<p>Yarn is available in two different sizes of cakes: <br />194 yds/3 ounces and 250 yds/4 ounces.</p>",TRUE,appalachian-baby-design-organic-cotton,4.41,81,357,,,194,2,16,9,6410,10,,275,361,1,"Page created: June  3, 2009Last updated: May 24, 2016…"
742,1,[True],[3],[Wool],[False],[False],[100],[1279],harrisville-designs,Harrisville Designs,Fingering,28,4,14,FALSE,50,,Shetland,"<p><strong>Note:</strong> Older labels say the yarn has 197 yds. per 50 gram skein. Newer labels (and the website) say the yardage is 219 yds. The coned yarn is 197 yds. per 50 grams, unwashed, with the spinning oils still in the yarn. The website calls it a sportweight.</p>

<p>aka New England Shetland, New England Knitters Shetland.</p>

<p>Based on recommended gauge, this is a heavy fingering/light sport wt. yarn. It will bloom after washing.</p>

<p>Also put up for weavers, unwashed/unscoured, on 900 yd. 1/2 lb. cones.</p>

<p>Good for weaving, knitting, crocheting. Yarn has a rough feeling until washed. Fulls beautifully, softens and long wearing!</p>",,harrisville-designs-shetland,4.38,686,3002,plied,,217,4,,26,43,5,,4778,3124,30,"Page created:Last updated: July  9, 2015…"
119665,2,"[False, False]","[1, 12]","[Cotton, Linen]","[False, False]","[True, True]","[30, 70]","[229240, 229239]",knit-picks,Knit Picks,Fingering,28,4,14,FALSE,50,,Lindy Chain,"<p>Capture the spirit of summer with Lindy! Superbly lightweight and endlessly versatile, Lindy is a chainette yarn that is just the thing for warm weather. The linen adds a crisp stitch definition that shows off textures while adding a lovely drape and sheen that just gets softer with every wash. Available in 20 stunning shades that range from rich hues to soft pastels, Lindy is sure to be your go-to yarn for breezy tops, light accessories and so much more.</p>",,knit-picks-lindy-chain,4.04,235,949,chain ply,,180,1,8,7,96,5,,1605,1147,18,"Page created: June 18, 2014Last updated: June 18, 2014…"
747,1,[True],[3],[Wool],[False],[False],[100],[1286],jamiesons,Jamieson's,DK,22,8,11,FALSE,25,FALSE,Double Knitting,"<p>Solid, heathered, marled and undyed colours.</p>

<p><strong>Note 1:</strong> Put-up has changed. You may need to edit at stash level if you have the older (more yardage) version.</p>

<p><strong>Note 2:</strong> If you are ordering directly from Jamieson&#8217;s in Scotland, Double Knitting may be available in a 500g cone, clean or oiled. You will need to phone or email for details, as cones are not listed on their website.</p>

<p>Alternative colourcard available at Simply Shetland <a href=""http://www.simplyshetland.net/Jamieson-DoubleKnitting.html"">here</a>.</p>",FALSE,jamiesons-double-knitting,4.38,271,1187,"plied, hairy",,82,4,,22,346,11,,2108,1066,4,"Page created:Last updated: June 22, 2013…"
6891,2,"[True, True]","[14, 3]","[Alpaca, Wool]","[False, False]","[False, False]","[15, 85]","[11468, 11469]",valley-yarns,Valley Yarns,Bulky,14-15,12,7,FALSE,100,,Berkshire Bulky,"<p>The companion yarn to Berkshire, this bulky version knits up quickly. The wool/alpaca blend is soft to the touch and wonderful to knit. It&#8217;s great for chunky garments, accessories and felted items.</p>

<p>Also sold in 250 gr,. skeins with 272 yds. Please adjust yardage in stash instead of adding a new entry to the database. The two yarns are identical.</p>",,valley-yarns-berkshire-bulky,4.29,599,2567,singles,,108,4,,12,153,4,,1809,2674,20,"Page created: June  5, 2007Last updated: September  8, 2015…"
44460,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[53338, 53339]",knitters-brewing-company,Knitters Brewing Company,Fingering,28,4,14,FALSE,114,TRUE,Sock-aholic,"<p>Spun and dyed in the US, from 75% washable wool and 25% nylon. Lots of great colors!</p>

<p>Hand washing in cool water is recommended to prolong the life of any hand-knit or hand-crocheted item. This yarn may also be gently machine washed in cool water. Roll in a towel to remove excess water (do not twist or wring), and lay flat to dry away from direct sunlight.</p>",,knitters-brewing-company-sock-aholic,4.32,380,1642,plied ,,480,4,,28,6478,5,,1391,2301,4,"Page created: March  6, 2009Last updated: November 16, 2015…"
24335,1,[True],[14],[Alpaca],[False],[False],[100],[27077],drachenwolle,Drachenwolle,Fingering,28,4,14,FALSE,100,FALSE,Alpaka,,TRUE,drachenwolle-alpaka,4.73,59,279,,,437,,,,1820,5,,148,181,1,"Page created: January 19, 2008Last updated: September 28, 2011…"
17942,2,"[False, False]","[5, 1]","[Acrylic, Cotton]","[True, False]","[False, True]","[40, 60]","[18810, 18809]",sullivans,Sullivans,Sport,24-26,5,12,FALSE,50,TRUE,Coton-a,"<p>Label recommends using &#8220;Sullivans 5mm crochet hook (USA: Size H).&#8221; No information about gauge or yardage is provided.</p>

<p>Care instructions: <br />-Dry cleanable <br />-Hand washable <br />-Do not bleach <br />-Do not wring <br />-Do not iron or tumble dry <br />-Dry flat in shade</p>",FALSE,sullivans-coton-a,3.95,60,237,,,129,,,0,121,10,,243,387,5,"Page created: August 26, 2007Last updated: May  3, 2015…"
14362,2,"[True, False]","[3, 5]","[Wool, Acrylic]","[False, True]","[False, False]","[20, 80]","[15066, 15067]",stylecraft,Stylecraft,Aran,18,10,8,FALSE,400,TRUE,Special Aran with Wool,,,stylecraft-special-aran-with-wool,4.2,373,1567,plied ,,892,4,,18,1035,1,,709,2355,10,"Page created: July 27, 2007Last updated: January 14, 2016…"
22800,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[30, 70]","[25182, 25183]",falkgarn,Falkgarn,Aran,18,10,8,FALSE,100,TRUE,Sport,,FALSE,falkgarn-sport,4.05,19,77,Plied,,164,4,,18,4318,1,,66,138,1,"Page created: December 18, 2007Last updated: October  8, 2012…"
14494,3,"[True, False, False]","[3, 2, 5]","[Wool, Nylon, Acrylic]","[False, True, True]","[False, False, False]","[20, 20, 60]","[15212, 16341, 15213]",bergere-de-france,Bergère de France,Fingering,28,4,14,FALSE,50,TRUE,Caline,"<p>60% acrylic, 20% wool, 20% nylon (polyamide). Suitable for baby garments. Washer and dryer safe.</p>",,bergere-de-france-caline,3.97,227,902,Plied,,196,4,,27,587,5,,753,1375,2,"Page created: July 28, 2007Last updated: March  9, 2016…"
1052,1,[True],[24],[Merino],[False],[False],[100],[73015],cestari,Cestari,Aran,18,10,8,FALSE,100,,Mount Vernon Collection ,"<p>The Merino wool that goes into the Mount Vernon Collection comes from reputable ranches located in the U.S. Mountain states. Cestari pays a premium for the highest quality Merino available in order to ensure the future of the American sheep &amp; wool industry and to be able to make a top quality merino yarn. The merino is soft and untreated by chemicals. The Mount Vernon Collection is hand dyed using a small batch kettle method.</p>

<p>Hand wash in cold water with mild detergent. Allow to dry naturally on a flat surface. Do not dry clean so as to retain the natural lanolin oils in the wool.</p>

<p>A percentage of the natural lanolin has been deliberately retained in the yarn. This helps to project the wool and acts somewhat as a water repellent for the garment.</p>

<p>Newer lots are now called Mt. Vernon collection and are sold in 100g/170yd skeins, and are still kettle-dyed. Yarn was formerly called Floral Collection and sold in 4 oz./113 g, 210 yd. skeins. Same yarn with a new name.</p>",,cestari-mount-vernon-collection,4.35,94,409,plied,,170,4,,18,69,1,,587,820,3,"Page created:Last updated: December 30, 2015…"
11329,2,"[False, False]","[1, 5]","[Cotton, Acrylic]","[False, True]","[True, False]","[None, None]","[12175, 12176]",kraemer-yarns,Kraemer Yarns,DK,22,8,11,FALSE,100,TRUE,Little Lehigh Pebbles,"<p>- <strong>Fiber Content:</strong> 45% Cotton, 55% Acrylic <br /> - <strong>From the <a href=""http://kraemeryarns.com/Yarn/yarn.asp?YarnIdnt=9"">website</a>:</strong> &#8220;Little Lehigh Pebbles offers all the benefits of Little Lehigh &amp; plus gorgeous, accent color nubs for interest and texture. It&#8217;s the perfect yarn for babies and children. Spun in soft pastel colors from 45% cotton and 55% acrylic, it&#8217;s easy to work with and makes comfortable blankets, sweaters, caps and booties. And for everyone who loves soft pastel colors, it also works up into lovely garments for every age.&#8221;</p>",FALSE,kraemer-yarns-little-lehigh-pebbles,4.01,76,305,,,250,1,,5,558,11,,196,319,2,"Page created: July  6, 2007Last updated: January 15, 2010…"
1054,1,[True],[3],[Wool],[False],[False],[100],[1768],dale-garn,Dale Garn,Bulky,14-15,12,7,FALSE,50,FALSE,Ara,,FALSE,dale-of-norway-dalegarn-ara,4.04,74,299,,,55,4,,13,1785,4,,422,336,2,"Page created:Last updated: December 27, 2015…"
1055,1,[True],[3],[Wool],[False],[False],[100],[1769],dale-garn,Dale Garn,Fingering,28,4,14,FALSE,50,TRUE,Daletta,,FALSE,dale-of-norway-dalegarn-daletta,4.04,138,557,plied,,153,4,,28,1785,5,,783,877,6,"Page created:Last updated: September  8, 2014…"
94428,2,"[True, True]","[24, 14]","[Merino, Alpaca]","[False, False]","[False, False]","[30, 70]","[187027, 187026]",shibui-knits,Shibui Knits,Lace,32-34,2,,FALSE,50,,Cima,"<p><em>From the mountains <br />hear the echo <br />between now and now</em></p>

<p>Cima blends sharp definition with softness. Knit alone or combine for smooth fabrics with clean, modern lines.</p>

<p>70% Superbaby Alpaca, 30% Fine Merino</p>",,shibui-knits-cima,4.75,458,2177,2-ply,,328,4,32,28,488,7,15,2175,1778,6,"Page created: July 31, 2012Last updated: February  3, 2016…"
65231,2,"[True, True]","[9, 24]","[Silk, Merino]","[False, False]","[False, False]","[50, 50]","[137565, 137566]",saffron-dyeworks,Saffron Dyeworks,Fingering,28,4,14,FALSE,100,TRUE,Mini Mica: SW Merino/Silk,"<p>Mica&#8217;s little sister. Mini Mica. A beautiful silk merino blend and the merino is superwash. One of our most popular bases. We are currently running our first Club with this base. See details below: <br /><a href=""http://www.saffrondyeworks.com/categories/Clubs/"">Mineral Rites Yarn Club</a> <br /><strong>Club sign ups shut off at 11PM Eastern Time 2/10/12</strong> <br />Thanks to everyone that signed up. It&#8217;s been very well received and we are very excited to get started. <br />Thanks <br />Dee and Ron</p>",FALSE,saffron-dyeworks-mini-mica-sw-merino-silk,4.92,59,290,"smooth, soft , wonderful sheen",,440,1,8,7,4680,5,,489,244,1,"Page created: July 19, 2010Last updated: February 10, 2012…"
